build_id,image_name,implementation,width,height,bit_depth,is_grayscale,histogram_us,scan_us,norm_scale_us,h2d_us,h2d_bytes,d2h_us,d2h_bytes
1776697923,cars_16b.png,optimized.cl,370,415,16,false,299,2121,4,75,921300,70,921300
1776697923,lamp_16b.png,naive.cl,450,500,16,false,55,2121,12827,108,1350000,105,1350000
1776697923,lamp_16b.png,optimized.cl,450,500,16,false,450,2121,4,108,1350000,105,1350000
1776697923,land_16b.png,naive.cl,1039,789,16,false,56,2122,12846,404,4918626,680,4918626
1776697923,land_16b.png,optimized.cl,1039,789,16,false,1268,2122,4,403,4918626,656,4918626
1776697923,robot_16b.png,naive.cl,450,450,16,false,25,2121,12630,96,1215000,94,1215000
1776697923,robot_16b.png,optimized.cl,450,450,16,false,371,2122,4,97,1215000,94,1215000
1776697925,test_16b.png,naive.cl,1024,683,16,true,38,2121,9687,113,1398784,108,1398784
1776697925,test_16b.png,optimized.cl,1024,683,16,true,1172,2121,4,116,1398784,108,1398784
1776697925,moon_16bit.png,naive.cl,560,420,16,false,15,2121,12602,113,1411200,109,1411200
1776697925,moon_16bit.png,optimized.cl,560,420,16,false,436,2121,4,111,1411200,109,1411200
1776697925,wires_16b.png,naive.cl,326,326,16,false,11,2121,12626,51,637656,49,637656
1776697925,wires_16b.png,optimized.cl,326,326,16,false,250,2121,4,54,637656,49,637656
1776697925,color_gradient_16bit.png,naive.cl,512,512,16,false,18,2121,11686,126,1572864,121,1572864
1776697925,color_gradient_16bit.png,optimized.cl,512,512,16,false,435,2123,4,125,1572864,121,1572864
1776697925,building_16b.png,naive.cl,720,680,16,false,33,2121,12742,231,2937600,579,2937600
1776697925,building_16b.png,optimized.cl,720,680,16,false,800,2121,4,231,2937600,358,2937600
1776697925,paint_16b.png,naive.cl,500,375,16,false,11,2122,12102,90,1125000,88,1125000
1776697925,paint_16b.png,optimized.cl,500,375,16,false,385,2121,4,91,1125000,87,1125000
1776697925,cars_16b.png,naive.cl,370,415,16,false,9,2122,12316,74,921300,70,921300
1776697925,cars_16b.png,optimized.cl,370,415,16,false,292,2122,4,75,921300,70,921300
1776697925,lamp_16b.png,naive.cl,450,500,16,false,55,2122,12827,108,1350000,105,1350000
1776697925,lamp_16b.png,optimized.cl,450,500,16,false,452,2122,3,108,1350000,105,1350000
1776697925,land_16b.png,naive.cl,1039,789,16,false,58,2241,13597,406,4918626,644,4918626
1776697925,land_16b.png,optimized.cl,1039,789,16,false,1333,2241,4,398,4918626,727,4918626
1776697925,robot_16b.png,naive.cl,450,450,16,false,27,2241,13368,96,1215000,94,1215000
1776697925,robot_16b.png,optimized.cl,450,450,16,false,409,2241,4,97,1215000,94,1215000
1776697927,test_16b.png,naive.cl,1024,683,16,true,40,2241,10251,114,1398784,108,1398784
1776697927,test_16b.png,optimized.cl,1024,683,16,true,1220,2241,4,113,1398784,108,1398784
1776697927,moon_16bit.png,naive.cl,560,420,16,false,17,2242,13341,111,1411200,109,1411200
1776697927,moon_16bit.png,optimized.cl,560,420,16,false,462,2241,4,111,1411200,109,1411200
1776697927,wires_16b.png,naive.cl,326,326,16,false,11,2241,13369,51,637656,49,637656
1776697927,wires_16b.png,optimized.cl,326,326,16,false,266,2242,4,51,637656,49,637656
1776697927,color_gradient_16bit.png,naive.cl,512,512,16,false,20,2242,12368,125,1572864,122,1572864
1776697927,color_gradient_16bit.png,optimized.cl,512,512,16,false,456,2242,5,125,1572864,121,1572864
1776697927,building_16b.png,naive.cl,720,680,16,false,36,2241,13487,237,2937600,263,2937600
1776697927,building_16b.png,optimized.cl,720,680,16,false,831,2242,4,232,2937600,418,2937600
1776697927,paint_16b.png,naive.cl,500,375,16,false,14,2243,12809,90,1125000,88,1125000
1776697927,paint_16b.png,optimized.cl,500,375,16,false,405,2242,4,90,1125000,88,1125000
1776697927,cars_16b.png,naive.cl,370,415,16,false,16,2245,13039,76,921300,70,921300
1776697927,cars_16b.png,optimized.cl,370,415,16,false,315,2242,4,75,921300,70,921300
1776697927,lamp_16b.png,naive.cl,450,500,16,false,57,2242,13577,117,1350000,107,1350000
1776697927,lamp_16b.png,optimized.cl,450,500,16,false,471,2241,4,108,1350000,105,1350000
1776697927,land_16b.png,naive.cl,1039,789,16,false,59,2241,13597,405,4918626,644,4918626
1776697927,land_16b.png,optimized.cl,1039,789,16,false,1335,2242,5,399,4918626,700,4918626
1776697927,robot_16b.png,naive.cl,450,450,16,false,28,2243,13369,189,1215000,186,1215000
1776697927,robot_16b.png,optimized.cl,450,450,16,false,387,2241,5,189,1215000,187,1215000
1776697928,test_16b.png,naive.cl,1024,683,16,true,40,2241,10252,219,1398784,214,1398784
1776697928,test_16b.png,optimized.cl,1024,683,16,true,1226,2240,4,220,1398784,214,1398784
1776697928,moon_16bit.png,naive.cl,560,420,16,false,18,2243,13342,218,1411200,216,1411200
1776697928,moon_16bit.png,optimized.cl,560,420,16,false,459,2241,4,220,1411200,216,1411200
1776697928,wires_16b.png,naive.cl,326,326,16,false,10,2241,13364,100,637656,101,637656
1776697928,wires_16b.png,optimized.cl,326,326,16,false,264,2242,4,105,637656,97,637656
1776697928,color_gradient_16bit.png,naive.cl,512,512,16,false,20,2242,12368,243,1572864,241,1572864
1776697928,color_gradient_16bit.png,optimized.cl,512,512,16,false,459,2241,5,245,1572864,241,1572864
1776697928,building_16b.png,naive.cl,720,680,16,false,35,2241,13487,452,2937600,855,2937600
1776697928,building_16b.png,optimized.cl,720,680,16,false,831,2241,4,449,2937600,669,2937600
1776697928,paint_16b.png,naive.cl,500,375,16,false,11,2241,12810,176,1125000,175,1125000
1776697928,paint_16b.png,optimized.cl,500,375,16,false,401,2241,4,180,1125000,173,1125000
1776697928,cars_16b.png,naive.cl,370,415,16,false,10,2240,13035,75,921300,70,921300
1776697928,cars_16b.png,optimized.cl,370,415,16,false,317,2241,3,75,921300,70,921300
1776697928,lamp_16b.png,naive.cl,450,500,16,false,54,2121,12825,108,1350000,108,1350000
1776697928,lamp_16b.png,optimized.cl,450,500,16,false,446,2121,4,108,1350000,105,1350000
1776697928,land_16b.png,naive.cl,1039,789,16,false,56,2121,12846,398,4918626,746,4918626
1776697928,land_16b.png,optimized.cl,1039,789,16,false,1271,2122,4,399,4918626,417,4918626
1776697928,robot_16b.png,naive.cl,450,450,16,false,25,2121,12631,96,1215000,94,1215000
1776697928,robot_16b.png,optimized.cl,450,450,16,false,373,2121,4,96,1215000,95,1215000
1776697930,test_16b.png,naive.cl,1024,683,16,true,39,2121,9687,113,1398784,109,1398784
1776697930,test_16b.png,optimized.cl,1024,683,16,true,1169,2121,3,113,1398784,108,1398784
1776697930,moon_16bit.png,naive.cl,560,420,16,false,16,2122,12604,114,1411200,109,1411200
1776697930,moon_16bit.png,optimized.cl,560,420,16,false,441,2121,4,111,1411200,109,1411200
1776697930,wires_16b.png,naive.cl,326,326,16,false,10,2122,12650,51,637656,49,637656
1776697930,wires_16b.png,optimized.cl,326,326,16,false,248,2122,4,52,637656,49,637656
1776697930,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2122,11686,124,1572864,121,1572864
1776697930,color_gradient_16bit.png,optimized.cl,512,512,16,false,431,2121,4,125,1572864,121,1572864
1776697930,building_16b.png,naive.cl,720,680,16,false,33,2121,12742,236,2937600,456,2937600
1776697930,building_16b.png,optimized.cl,720,680,16,false,795,2122,4,231,2937600,373,2937600
1776697930,paint_16b.png,naive.cl,500,375,16,false,14,2124,12106,90,1125000,89,1125000
1776697930,paint_16b.png,optimized.cl,500,375,16,false,386,2122,4,90,1125000,88,1125000
1776697930,cars_16b.png,naive.cl,370,415,16,false,12,2123,12317,75,921300,70,921300
1776697930,cars_16b.png,optimized.cl,370,415,16,false,299,2122,4,75,921300,70,921300
1776697930,lamp_16b.png,naive.cl,450,500,16,false,55,2122,12827,108,1350000,105,1350000
1776697930,lamp_16b.png,optimized.cl,450,500,16,false,449,2122,4,108,1350000,105,1350000
1776697930,land_16b.png,naive.cl,1039,789,16,false,59,2241,13596,399,4918626,644,4918626
1776697930,land_16b.png,optimized.cl,1039,789,16,false,1336,2242,4,405,4918626,680,4918626
1776697930,robot_16b.png,naive.cl,450,450,16,false,31,2244,13373,98,1215000,94,1215000
1776697930,robot_16b.png,optimized.cl,450,450,16,false,391,2241,6,96,1215000,95,1215000
1776697932,test_16b.png,naive.cl,1024,683,16,true,40,2241,10252,113,1398784,108,1398784
1776697932,test_16b.png,optimized.cl,1024,683,16,true,1226,2240,4,114,1398784,109,1398784
1776697932,moon_16bit.png,naive.cl,560,420,16,false,16,2240,13339,111,1411200,111,1411200
1776697932,moon_16bit.png,optimized.cl,560,420,16,false,460,2241,4,114,1411200,109,1411200
1776697932,wires_16b.png,naive.cl,326,326,16,false,10,2241,13364,52,637656,49,637656
1776697932,wires_16b.png,optimized.cl,326,326,16,false,264,2241,4,53,637656,49,637656
1776697932,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2240,12368,125,1572864,122,1572864
1776697932,color_gradient_16bit.png,optimized.cl,512,512,16,false,456,2241,4,125,1572864,122,1572864
1776697932,building_16b.png,naive.cl,720,680,16,false,35,2242,13487,231,2937600,346,2937600
1776697932,building_16b.png,optimized.cl,720,680,16,false,827,2241,8,231,2937600,364,2937600
1776697932,paint_16b.png,naive.cl,500,375,16,false,11,2240,12809,90,1125000,88,1125000
1776697932,paint_16b.png,optimized.cl,500,375,16,false,404,2241,4,90,1125000,88,1125000
1776697932,cars_16b.png,naive.cl,370,415,16,false,11,2241,13036,145,921300,140,921300
1776697932,cars_16b.png,optimized.cl,370,415,16,false,315,2241,4,144,921300,140,921300
1776697932,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13579,210,1350000,207,1350000
1776697932,lamp_16b.png,optimized.cl,450,500,16,false,473,2242,4,209,1350000,207,1350000
1776697932,land_16b.png,naive.cl,1039,789,16,false,58,2242,13597,771,4918626,817,4918626
1776697932,land_16b.png,optimized.cl,1039,789,16,false,1332,2241,4,771,4918626,1372,4918626
1776697932,robot_16b.png,naive.cl,450,450,16,false,26,2241,13368,188,1215000,187,1215000
1776697932,robot_16b.png,optimized.cl,450,450,16,false,386,2241,4,187,1215000,187,1215000
1776697933,test_16b.png,naive.cl,1024,683,16,true,40,2241,10252,218,1398784,214,1398784
1776697933,test_16b.png,optimized.cl,1024,683,16,true,1220,2241,4,222,1398784,214,1398784
1776697933,moon_16bit.png,naive.cl,560,420,16,false,16,2241,13340,217,1411200,216,1411200
1776697933,moon_16bit.png,optimized.cl,560,420,16,false,455,2241,5,220,1411200,216,1411200
1776697933,wires_16b.png,naive.cl,326,326,16,false,11,2241,13365,100,637656,97,637656
1776697933,wires_16b.png,optimized.cl,326,326,16,false,265,2241,4,104,637656,97,637656
1776697933,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2241,12368,243,1572864,241,1572864
1776697933,color_gradient_16bit.png,optimized.cl,512,512,16,false,450,2242,121,244,1572864,122,1572864
1776697933,building_16b.png,naive.cl,720,680,16,false,35,2241,13486,239,2937600,420,2937600
1776697933,building_16b.png,optimized.cl,720,680,16,false,830,2241,4,231,2937600,484,2937600
1776697933,paint_16b.png,naive.cl,500,375,16,false,11,2241,12809,90,1125000,88,1125000
1776697933,paint_16b.png,optimized.cl,500,375,16,false,398,2241,4,90,1125000,88,1125000
1776697933,cars_16b.png,naive.cl,370,415,16,false,10,2241,13035,75,921300,70,921300
1776697933,cars_16b.png,optimized.cl,370,415,16,false,312,2241,4,75,921300,70,921300
1776697933,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13581,113,1350000,105,1350000
1776697933,lamp_16b.png,optimized.cl,450,500,16,false,476,2241,6,108,1350000,105,1350000
1776697933,land_16b.png,naive.cl,1039,789,16,false,58,2240,13597,399,4918626,972,4918626
1776697933,land_16b.png,optimized.cl,1039,789,16,false,1334,2241,4,402,4918626,864,4918626
1776697933,robot_16b.png,naive.cl,450,450,16,false,26,2240,13368,97,1215000,95,1215000
1776697933,robot_16b.png,optimized.cl,450,450,16,false,389,2241,4,99,1215000,95,1215000
1776698005,test.pgm,naive.cl,1024,683,8,true,195,11,30,55,699392,53,699392
1776698005,test.pgm,optimized.cl,1024,683,8,true,31,11,3,55,699392,53,699392
1776698005,building.bmp,naive.cl,720,680,8,false,155,11,30,123,1468800,114,1468800
1776698005,building.bmp,optimized.cl,720,680,8,false,13,11,3,118,1468800,114,1468800
1776698005,paint.bmp,naive.cl,500,375,8,false,46,12,30,46,562500,43,562500
1776698005,paint.bmp,optimized.cl,500,375,8,false,7,12,3,45,562500,43,562500
1776698005,wires.bmp,naive.cl,326,326,8,false,29,11,30,27,318828,24,318828
1776698005,wires.bmp,optimized.cl,326,326,8,false,8,11,3,27,318828,24,318828
1776698005,cars.bmp,naive.cl,370,415,8,false,66,32,51,42,460650,35,460650
1776698005,cars.bmp,optimized.cl,370,415,8,false,11,11,3,39,460650,35,460650
1776698005,land.bmp,naive.cl,1039,789,8,false,199,11,29,210,2459313,309,2459313
1776698005,land.bmp,optimized.cl,1039,789,8,false,35,11,3,192,2459313,392,2459313
1776698005,lamp.bmp,naive.cl,450,500,8,false,114,33,51,57,675000,52,675000
1776698005,lamp.bmp,optimized.cl,450,500,8,false,12,12,3,55,675000,51,675000
1776698005,robot.bmp,naive.cl,450,450,8,false,63,11,29,49,607500,46,607500
1776698005,robot.bmp,optimized.cl,450,450,8,false,11,12,3,49,607500,46,607500
1776698005,moon.bmp,naive.cl,560,420,8,false,56,10,28,57,705600,54,705600
1776698005,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698005,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698005,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,60,786432
1776698006,test.pgm,naive.cl,1024,683,8,true,186,11,29,55,699392,77,699392
1776698006,test.pgm,optimized.cl,1024,683,8,true,29,11,2,56,699392,53,699392
1776698006,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,137,1468800
1776698006,building.bmp,optimized.cl,720,680,8,false,12,11,2,117,1468800,114,1468800
1776698006,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698006,paint.bmp,optimized.cl,500,375,8,false,6,11,3,47,562500,43,562500
1776698006,wires.bmp,naive.cl,326,326,8,false,27,11,29,27,318828,24,318828
1776698006,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698006,cars.bmp,naive.cl,370,415,8,false,39,11,28,38,460650,35,460650
1776698006,cars.bmp,optimized.cl,370,415,8,false,9,11,2,39,460650,35,460650
1776698006,land.bmp,naive.cl,1039,789,8,false,199,11,28,196,2459313,539,2459313
1776698006,land.bmp,optimized.cl,1039,789,8,false,34,11,3,207,2459313,367,2459313
1776698006,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,52,675000
1776698006,lamp.bmp,optimized.cl,450,500,8,false,12,10,3,55,675000,51,675000
1776698006,robot.bmp,naive.cl,450,450,8,false,62,11,28,49,607500,46,607500
1776698006,robot.bmp,optimized.cl,450,450,8,false,11,11,3,51,607500,46,607500
1776698006,moon.bmp,naive.cl,560,420,8,false,56,11,29,63,705600,54,705600
1776698006,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698006,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,29,63,786432,60,786432
1776698006,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698007,test.pgm,naive.cl,1024,683,8,true,187,11,29,55,699392,53,699392
1776698007,test.pgm,optimized.cl,1024,683,8,true,29,11,3,56,699392,56,699392
1776698007,building.bmp,naive.cl,720,680,8,false,150,11,29,117,1468800,114,1468800
1776698007,building.bmp,optimized.cl,720,680,8,false,12,11,3,117,1468800,114,1468800
1776698007,paint.bmp,naive.cl,500,375,8,false,44,12,29,51,562500,43,562500
1776698007,paint.bmp,optimized.cl,500,375,8,false,8,11,3,45,562500,43,562500
1776698007,wires.bmp,naive.cl,326,326,8,false,27,11,29,27,318828,24,318828
1776698007,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,25,318828
1776698007,cars.bmp,naive.cl,370,415,8,false,40,11,29,39,460650,35,460650
1776698007,cars.bmp,optimized.cl,370,415,8,false,9,11,2,39,460650,35,460650
1776698007,land.bmp,naive.cl,1039,789,8,false,199,11,29,192,2459313,514,2459313
1776698007,land.bmp,optimized.cl,1039,789,8,false,34,10,3,210,2459313,530,2459313
1776698007,lamp.bmp,naive.cl,450,500,8,false,88,11,29,54,675000,75,675000
1776698007,lamp.bmp,optimized.cl,450,500,8,false,11,11,3,55,675000,51,675000
1776698007,robot.bmp,naive.cl,450,450,8,false,63,11,28,49,607500,70,607500
1776698007,robot.bmp,optimized.cl,450,450,8,false,11,11,3,51,607500,46,607500
1776698007,moon.bmp,naive.cl,560,420,8,false,57,11,29,57,705600,54,705600
1776698007,moon.bmp,optimized.cl,560,420,8,false,13,11,3,57,705600,54,705600
1776698007,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,28,63,786432,60,786432
1776698007,color_gradient_8bit.png,optimized.cl,512,512,8,false,14,11,3,63,786432,60,786432
1776698009,test.pgm,naive.cl,1024,683,8,true,186,11,29,55,699392,53,699392
1776698009,test.pgm,optimized.cl,1024,683,8,true,29,11,3,57,699392,57,699392
1776698009,building.bmp,naive.cl,720,680,8,false,150,11,28,117,1468800,137,1468800
1776698009,building.bmp,optimized.cl,720,680,8,false,13,11,2,117,1468800,114,1468800
1776698009,paint.bmp,naive.cl,500,375,8,false,44,10,28,47,562500,43,562500
1776698009,paint.bmp,optimized.cl,500,375,8,false,7,11,3,45,562500,43,562500
1776698009,wires.bmp,naive.cl,326,326,8,false,28,10,28,27,318828,24,318828
1776698009,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698009,cars.bmp,naive.cl,370,415,8,false,39,12,29,38,460650,36,460650
1776698009,cars.bmp,optimized.cl,370,415,8,false,9,11,3,39,460650,35,460650
1776698009,land.bmp,naive.cl,1039,789,8,false,199,11,29,193,2459313,382,2459313
1776698009,land.bmp,optimized.cl,1039,789,8,false,35,11,2,192,2459313,410,2459313
1776698009,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,51,675000
1776698009,lamp.bmp,optimized.cl,450,500,8,false,11,11,3,54,675000,52,675000
1776698009,robot.bmp,naive.cl,450,450,8,false,63,10,28,49,607500,46,607500
1776698009,robot.bmp,optimized.cl,450,450,8,false,10,11,3,50,607500,46,607500
1776698009,moon.bmp,naive.cl,560,420,8,false,56,10,28,57,705600,54,705600
1776698009,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698009,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698009,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,60,786432
1776698010,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,53,699392
1776698010,test.pgm,optimized.cl,1024,683,8,true,30,11,3,56,699392,53,699392
1776698010,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698010,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698010,paint.bmp,naive.cl,500,375,8,false,44,11,29,45,562500,43,562500
1776698010,paint.bmp,optimized.cl,500,375,8,false,6,11,3,45,562500,43,562500
1776698010,wires.bmp,naive.cl,326,326,8,false,28,11,28,27,318828,24,318828
1776698010,wires.bmp,optimized.cl,326,326,8,false,7,11,2,27,318828,24,318828
1776698010,cars.bmp,naive.cl,370,415,8,false,41,12,30,39,460650,35,460650
1776698010,cars.bmp,optimized.cl,370,415,8,false,10,12,3,39,460650,35,460650
1776698010,land.bmp,naive.cl,1039,789,8,false,200,11,29,195,2459313,577,2459313
1776698010,land.bmp,optimized.cl,1039,789,8,false,35,11,2,195,2459313,557,2459313
1776698010,lamp.bmp,naive.cl,450,500,8,false,91,13,30,54,675000,51,675000
1776698010,lamp.bmp,optimized.cl,450,500,8,false,12,12,3,54,675000,51,675000
1776698010,robot.bmp,naive.cl,450,450,8,false,62,11,28,49,607500,46,607500
1776698010,robot.bmp,optimized.cl,450,450,8,false,10,11,3,49,607500,46,607500
1776698010,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698010,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698010,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698010,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,60,786432
1776698011,test.pgm,naive.cl,1024,683,8,true,186,11,29,55,699392,53,699392
1776698011,test.pgm,optimized.cl,1024,683,8,true,29,10,2,55,699392,53,699392
1776698011,building.bmp,naive.cl,720,680,8,false,149,11,28,117,1468800,114,1468800
1776698011,building.bmp,optimized.cl,720,680,8,false,12,11,2,118,1468800,114,1468800
1776698011,paint.bmp,naive.cl,500,375,8,false,48,14,32,46,562500,43,562500
1776698011,paint.bmp,optimized.cl,500,375,8,false,7,12,3,45,562500,43,562500
1776698011,wires.bmp,naive.cl,326,326,8,false,28,12,29,27,318828,24,318828
1776698011,wires.bmp,optimized.cl,326,326,8,false,7,10,3,27,318828,24,318828
1776698011,cars.bmp,naive.cl,370,415,8,false,40,11,28,39,460650,35,460650
1776698011,cars.bmp,optimized.cl,370,415,8,false,9,11,2,39,460650,35,460650
1776698011,land.bmp,naive.cl,1039,789,8,false,199,11,28,194,2459313,558,2459313
1776698011,land.bmp,optimized.cl,1039,789,8,false,35,11,2,198,2459313,336,2459313
1776698011,lamp.bmp,naive.cl,450,500,8,false,88,11,28,56,675000,52,675000
1776698011,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,51,675000
1776698011,robot.bmp,naive.cl,450,450,8,false,63,11,28,50,607500,46,607500
1776698011,robot.bmp,optimized.cl,450,450,8,false,10,10,3,48,607500,46,607500
1776698011,moon.bmp,naive.cl,560,420,8,false,57,11,28,57,705600,54,705600
1776698011,moon.bmp,optimized.cl,560,420,8,false,12,10,3,57,705600,54,705600
1776698011,color_gradient_8bit.png,naive.cl,512,512,8,false,49,12,29,63,786432,60,786432
1776698011,color_gradient_8bit.png,optimized.cl,512,512,8,false,14,11,2,63,786432,60,786432
1776698012,test.pgm,naive.cl,1024,683,8,true,187,11,29,56,699392,56,699392
1776698012,test.pgm,optimized.cl,1024,683,8,true,29,11,2,56,699392,53,699392
1776698012,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698012,building.bmp,optimized.cl,720,680,8,false,12,11,3,117,1468800,114,1468800
1776698012,paint.bmp,naive.cl,500,375,8,false,43,11,28,45,562500,43,562500
1776698012,paint.bmp,optimized.cl,500,375,8,false,6,11,3,47,562500,43,562500
1776698012,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698012,wires.bmp,optimized.cl,326,326,8,false,7,11,2,27,318828,24,318828
1776698012,cars.bmp,naive.cl,370,415,8,false,40,11,29,39,460650,35,460650
1776698012,cars.bmp,optimized.cl,370,415,8,false,9,10,3,39,460650,35,460650
1776698012,land.bmp,naive.cl,1039,789,8,false,200,10,28,193,2459313,337,2459313
1776698012,land.bmp,optimized.cl,1039,789,8,false,34,11,3,209,2459313,318,2459313
1776698012,lamp.bmp,naive.cl,450,500,8,false,88,12,29,54,675000,52,675000
1776698012,lamp.bmp,optimized.cl,450,500,8,false,17,11,3,54,675000,52,675000
1776698012,robot.bmp,naive.cl,450,450,8,false,66,13,31,50,607500,46,607500
1776698012,robot.bmp,optimized.cl,450,450,8,false,11,12,3,51,607500,46,607500
1776698012,moon.bmp,naive.cl,560,420,8,false,57,11,28,57,705600,54,705600
1776698012,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698012,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698012,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,60,786432
1776698014,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,53,699392
1776698014,test.pgm,optimized.cl,1024,683,8,true,29,11,2,56,699392,53,699392
1776698014,building.bmp,naive.cl,720,680,8,false,149,11,28,119,1468800,114,1468800
1776698014,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698014,paint.bmp,naive.cl,500,375,8,false,44,11,29,45,562500,43,562500
1776698014,paint.bmp,optimized.cl,500,375,8,false,6,11,2,47,562500,43,562500
1776698014,wires.bmp,naive.cl,326,326,8,false,27,11,29,27,318828,24,318828
1776698014,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698014,cars.bmp,naive.cl,370,415,8,false,39,11,28,39,460650,35,460650
1776698014,cars.bmp,optimized.cl,370,415,8,false,9,11,2,39,460650,35,460650
1776698014,land.bmp,naive.cl,1039,789,8,false,200,10,28,193,2459313,309,2459313
1776698014,land.bmp,optimized.cl,1039,789,8,false,34,10,3,192,2459313,336,2459313
1776698014,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,51,675000
1776698014,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,51,675000
1776698014,robot.bmp,naive.cl,450,450,8,false,63,11,28,49,607500,46,607500
1776698014,robot.bmp,optimized.cl,450,450,8,false,11,11,3,49,607500,47,607500
1776698014,moon.bmp,naive.cl,560,420,8,false,58,12,30,57,705600,54,705600
1776698014,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698014,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698014,color_gradient_8bit.png,optimized.cl,512,512,8,false,14,11,3,66,786432,60,786432
1776698015,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,53,699392
1776698015,test.pgm,optimized.cl,1024,683,8,true,29,10,3,55,699392,53,699392
1776698015,building.bmp,naive.cl,720,680,8,false,149,11,28,117,1468800,116,1468800
1776698015,building.bmp,optimized.cl,720,680,8,false,12,11,3,118,1468800,114,1468800
1776698015,paint.bmp,naive.cl,500,375,8,false,44,11,29,46,562500,43,562500
1776698015,paint.bmp,optimized.cl,500,375,8,false,6,10,3,47,562500,43,562500
1776698015,wires.bmp,naive.cl,326,326,8,false,28,11,28,27,318828,24,318828
1776698015,wires.bmp,optimized.cl,326,326,8,false,7,11,2,27,318828,24,318828
1776698015,cars.bmp,naive.cl,370,415,8,false,39,11,29,38,460650,35,460650
1776698015,cars.bmp,optimized.cl,370,415,8,false,8,10,3,39,460650,35,460650
1776698015,land.bmp,naive.cl,1039,789,8,false,200,10,29,198,2459313,309,2459313
1776698015,land.bmp,optimized.cl,1039,789,8,false,34,11,3,193,2459313,309,2459313
1776698015,lamp.bmp,naive.cl,450,500,8,false,89,11,29,54,675000,51,675000
1776698015,lamp.bmp,optimized.cl,450,500,8,false,12,11,2,55,675000,52,675000
1776698015,robot.bmp,naive.cl,450,450,8,false,63,10,28,49,607500,46,607500
1776698015,robot.bmp,optimized.cl,450,450,8,false,11,11,3,50,607500,46,607500
1776698015,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698015,moon.bmp,optimized.cl,560,420,8,false,11,10,3,57,705600,54,705600
1776698015,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698015,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698016,test.pgm,naive.cl,1024,683,8,true,186,11,29,55,699392,53,699392
1776698016,test.pgm,optimized.cl,1024,683,8,true,29,11,2,56,699392,53,699392
